Utility ID,Plant Code,Generator ID,Technology,Prime Mover,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Status,Synchronized to Transmission Grid,Planned Retirement Month,Planned Retirement Year,Associated with Combined Heat and Power System,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Time from Cold Shutdown to Full Load
19173,10003,GEN3,Natural Gas Steam Turbine,ST,S,X,X,20.00,0.80,20.00,20.00,3.00,N,OP,X,,,Y,T,NG,BIT,WO,DFO,,,NG,,,,12H
9383,10004,TG1,All Other,ST,S,X,X,7.50,0.90,4.00,4.00,2.00,N,OP,X,,,Y,B,WH,,,,,,,,,,OVER
9383,10004,TG2,All Other,ST,S,X,X,38.00,0.85,33.00,33.00,2.00,N,OP,X,,,Y,B,WH,,,,,,,,,,OVER
9397,10005,WTGS,Onshore Wind Turbine,WT,S,X,X,17.40,,17.00,16.00,15.00,N,OP,X,6,2018,N,X,WND,,,,,,,,,,12H
1194,10008,TG-2,Natural Gas Fired Combustion Turbine,GT,S,X,X,2.50,0.80,2.20,2.50,0.50,N,OP,X,,,Y,T,NG,DFO,,,,,DFO,,,,1H
1194,10008,TG-3,Natural Gas Fired Combustion Turbine,GT,S,X,X,3.00,0.80,2.70,3.00,0.50,N,OP,X,,,Y,T,NG,DFO,,,,,NG,,,,1H
1194,10008,TG-4,Natural Gas Fired Combustion Turbine,GT,S,X,X,3.50,0.90,3.20,3.50,0.50,N,OP,X,,,Y,T,NG,DFO,,,,,NG,,,,1H
4458,10012,1,Municipal Solid Waste,ST,S,X,X,13.50,0.85,10.00,10.50,5.00,N,OP,X,,,N,X,MSW,,,,,,DFO,,,,12H
4435,10013,GEN1,Municipal Solid Waste,ST,W,X,X,39.50,0.85,33.70,33.70,6.00,N,OP,X,,,N,X,MSW,,,,,,NG,,,,OVER
1932,10014,U131,Conventional Hydroelectric,HY,S,X,X,45.00,0.90,36.20,19.20,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
1932,10014,U132,Conventional Hydroelectric,HY,S,X,X,45.00,0.90,36.20,19.20,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
1932,10014,U133,Conventional Hydroelectric,HY,S,X,X,11.20,0.90,10.60,10.30,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
17465,10017,GEN8,Wood/Wood Waste Biomass,ST,S,X,X,5.00,0.80,5.00,5.00,1.80,N,SB,Y,,,Y,T,BLQ,NG,WDS,BIT,RFO,DFO,,,,,OVER
17465,10017,GEN9,Wood/Wood Waste Biomass,ST,S,X,X,10.00,0.80,10.00,10.00,4.00,N,OP,X,,,Y,T,BLQ,NG,WDS,BIT,RFO,DFO,,,,,OVER
17465,10017,GN10,Wood/Wood Waste Biomass,ST,S,X,X,25.00,0.85,25.00,25.00,7.00,N,OP,X,,,Y,T,BLQ,NG,WDS,BIT,RFO,DFO,,,,,OVER
17465,10017,GN11,Wood/Wood Waste Biomass,ST,S,X,X,15.00,0.85,15.00,15.00,7.00,N,OP,X,,,Y,T,BLQ,NG,WDS,BIT,RFO,DFO,,,,,OVER
17465,10017,GN12,Wood/Wood Waste Biomass,ST,S,X,X,46.00,0.85,46.00,46.00,10.00,N,OP,X,,,Y,T,BLQ,NG,WDS,BIT,RFO,DFO,,,,,OVER
34691,10018,GEN2,Geothermal,BT,W,X,X,15.00,0.80,10.00,15.00,10.00,N,OP,X,,,N,X,GEO,,,,,,,,,,OVER
34691,10018,OEC2,Geothermal,BT,W,X,X,11.00,0.80,7.50,8.00,7.50,N,OP,X,,,N,X,GEO,,,,,,,,,,OVER
4558,10020,GEN2,Natural Gas Fired Combustion Turbine,GT,S,X,X,4.10,0.80,4.30,3.90,1.50,N,OP,X,,,Y,T,NG,,,,,,,,,,10M
5624,10025,17TG,Conventional Steam Coal,ST,S,X,X,15.00,0.80,15.00,15.00,4.00,N,OP,X,,,Y,B,BIT,RFO,NG,,,,RFO,,,,OVER
5624,10025,22TG,Conventional Steam Coal,ST,S,X,X,12.50,0.80,12.50,12.50,4.00,N,OP,X,,,Y,B,BIT,RFO,NG,,,,RFO,,,,OVER
5624,10025,41TG,Conventional Steam Coal,ST,S,X,X,25.60,0.80,25.60,25.60,5.00,N,OP,X,,,Y,B,BIT,NG,RFO,,,,RFO,,,,OVER
5624,10025,42TG,Conventional Steam Coal,ST,S,X,X,25.60,0.80,25.60,25.60,5.00,N,OP,X,,,Y,B,BIT,NG,RFO,,,,RFO,,,,OVER
5624,10025,43TG,Conventional Steam Coal,ST,S,X,X,25.60,0.80,25.60,25.60,5.00,N,OP,X,,,Y,B,BIT,NG,RFO,,,,RFO,,,,OVER
5624,10025,44TG,Conventional Steam Coal,ST,S,X,X,25.60,0.80,25.60,25.60,5.00,N,OP,X,,,Y,B,BIT,DFO,NG,,,,RFO,,,,OVER
5624,10025,75TG,Conventional Steam Coal,ST,S,N,X,3.00,0.90,2.20,2.20,0.40,N,OP,X,,,N,X,BIT,NG,DFO,,,,,,,,12H
5624,10025,KPR1,Conventional Hydroelectric,HY,S,X,X,0.40,0.80,0.40,0.40,0.10,N,OP,X,,,N,X,WAT,,,,,,,,,,12H
5901,10026,EG10,Other Waste Biomass,IC,S,X,X,0.80,0.80,0.80,0.80,0.60,N,OP,X,,,N,X,OBG,NG,,,,,,,,,1H
5901,10026,EG20,Other Waste Biomass,IC,S,X,X,0.80,0.80,0.80,0.80,0.60,N,OP,X,,,N,X,OBG,NG,,,,,,,,,1H
5901,10026,EG30,Other Waste Biomass,IC,S,X,X,0.80,0.80,0.80,0.80,0.60,N,OP,X,,,N,X,OBG,NG,,,,,,,,,1H
5901,10026,EG40,Other Waste Biomass,IC,S,X,X,0.80,0.80,0.80,0.80,0.60,N,OP,X,,,N,X,OBG,NG,,,,,,,,,1H
6042,10027,EXIS,Onshore Wind Turbine,WT,W,X,X,9.40,,9.40,9.40,0.10,N,OP,X,,,N,X,WND,,,,,,,,,,1H
3123,10028,GEN1,Conventional Hydroelectric,HY,S,X,X,2.70,1.00,2.30,2.30,0.50,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
3123,10028,GEN2,Conventional Hydroelectric,HY,S,X,X,2.70,1.00,2.30,2.30,0.50,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
3123,10028,GEN3,Conventional Hydroelectric,HY,S,X,X,1.10,1.00,0.80,0.80,0.30,N,SB,Y,,,N,X,WAT,,,,,,,,,,10M
3123,10028,GEN4,Conventional Hydroelectric,HY,S,X,X,0.90,1.00,0.50,0.50,0.30,N,SB,Y,,,N,X,WAT,,,,,,,,,,10M
7049,10029,GEN5,Natural Gas Steam Turbine,ST,S,X,X,10.00,0.80,8.50,8.50,1.00,N,OP,X,,,Y,T,NG,RFO,,,,,,,,,1H
7049,10029,GEN6,Natural Gas Steam Turbine,ST,S,X,X,10.00,0.80,8.50,8.50,1.00,N,OP,X,,,Y,T,NG,RFO,,,,,,,,,1H
7049,10029,GEN7,Natural Gas Steam Turbine,ST,S,X,X,12.50,0.80,6.80,7.80,1.00,Y,OA,X,,,Y,T,NG,RFO,,,,,,,,,1H
7049,10029,GEN8,Natural Gas Fired Combustion Turbine,GT,S,X,X,21.10,0.80,19.10,19.10,2.00,N,OS,X,,,Y,T,NG,DFO,,,,,DFO,,,,1H
7860,10030,COG1,Natural Gas Fired Combined Cycle,CA,S,Y,X,18.00,0.90,16.00,16.00,5.00,N,OP,X,,,Y,T,NG,,,,,,NG,,,,12H
7860,10030,KD-1,Natural Gas Fired Combined Cycle,CT,S,X,N,50.00,0.85,44.00,50.00,30.00,N,OP,X,,,N,X,NG,,,,,,,,,,12H
7860,10030,KD-2,Natural Gas Fired Combustion Turbine,GT,S,X,X,50.00,0.85,44.00,50.00,30.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,1H
15430,10033,GEN1,Municipal Solid Waste,ST,W,X,X,68.40,1.00,63.60,64.30,9.00,N,OP,X,,,Y,T,MSW,DFO,,,,,,,,,12H
3028,10034,GEN1,Natural Gas Fired Combined Cycle,CT,S,X,N,90.00,1.00,85.00,85.00,85.00,N,OP,X,,,Y,T,NG,,,,,,,,,,12H
3028,10034,GEN2,Natural Gas Fired Combined Cycle,CA,S,N,X,40.00,1.00,30.00,35.00,20.00,N,OP,X,,,Y,T,NG,,,,,,,,,,12H
56590,10036,GEN1,Conventional Hydroelectric,HY,S,X,X,0.60,1.00,0.60,0.60,0.20,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
56590,10036,GEN2,Conventional Hydroelectric,HY,S,X,X,0.60,1.00,0.60,0.60,0.20,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
10077,10042,KDHT1,Natural Gas Fired Combustion Turbine,GT,S,X,X,3.50,0.80,3.50,3.50,1.60,N,OP,X,,,N,X,NG,,,,,,,,,,10M
14932,10043,GEN1,Conventional Steam Coal,ST,W,X,X,242.30,0.85,219.00,219.00,50.00,N,OP,X,,,Y,T,BIT,DFO,,,,,DFO,,,,12H
54696,10049,1,Conventional Hydroelectric,HY,S,X,X,0.30,0.80,0.30,0.30,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
54696,10049,2,Conventional Hydroelectric,HY,S,X,X,0.40,0.80,0.40,0.40,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
54696,10049,3,Conventional Hydroelectric,HY,S,X,X,0.40,0.80,0.40,0.40,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
54696,10049,4,Conventional Hydroelectric,HY,S,X,X,0.40,0.80,0.40,0.40,0.00,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
11079,10050,4,Other Waste Biomass,IC,S,X,X,1.30,0.80,1.30,1.30,0.80,N,OP,X,,,Y,T,OBG,NG,,,,,OBG,,,,1H
49753,10051,GEN1,Conventional Hydroelectric,HY,S,X,X,0.60,0.80,0.60,0.60,0.10,N,OP,X,,,N,X,WAT,,,,,,,,,,1H
49753,10051,GEN2,Conventional Hydroelectric,HY,S,X,X,0.60,0.80,0.60,0.60,0.10,N,OP,X,,,N,X,WAT,,,,,,,,,,1H
54788,10052,GEN1,Wood/Wood Waste Biomass,ST,W,X,X,18.80,0.95,16.00,16.00,1.00,N,OP,X,,,N,X,WDS,NG,,,,,NG,,,,OVER
7075,10058,REGN,Petroleum Liquids,IC,S,X,X,4.40,0.80,4.30,4.20,0.00,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
7080,10059,1575,Conventional Hydroelectric,HY,S,X,X,1.60,1.00,1.60,1.60,0.40,N,OS,X,,,N,X,WAT,,,,,,,,,,1H
7080,10059,500,Conventional Hydroelectric,HY,S,X,X,0.50,0.88,0.50,0.50,0.20,N,OS,X,,,N,X,WAT,,,,,,,,,,1H
11401,10061,GEN1,Natural Gas Fired Combined Cycle,CT,S,X,N,8.80,0.80,10.00,7.50,6.00,N,OP,X,,,Y,T,NG,,,,,,,,,,1H
11401,10061,GEN2,Natural Gas Fired Combined Cycle,CA,S,N,X,1.40,0.80,0.70,1.20,0.50,N,OS,X,,,Y,B,NG,,,,,,,,,,1H
50085,10062,GEN1,Municipal Solid Waste,ST,S,X,X,38.50,0.85,35.80,36.20,5.00,N,OP,X,,,N,X,MSW,,,,,,NG,,,,12H
50085,10062,GEN2,Municipal Solid Waste,ST,S,X,X,38.50,0.85,35.80,36.20,5.00,N,OP,X,,,N,X,MSW,,,,,,NG,,,,12H
11943,10063,GEN1,Conventional Hydroelectric,HY,S,X,X,4.00,1.00,4.00,4.00,2.50,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
11943,10063,GEN2,Conventional Hydroelectric,HY,S,X,X,4.00,1.00,4.00,4.00,2.50,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
11943,10063,GEN3,Conventional Hydroelectric,HY,S,X,X,0.30,1.00,0.30,0.30,0.20,N,SB,Y,,,N,X,WAT,,,,,,,,,,10M
11943,10063,GEN4,Conventional Hydroelectric,HY,S,X,X,0.30,1.00,0.30,0.30,0.20,N,SB,Y,,,N,X,WAT,,,,,,,,,,10M
12401,10066,GEN1,Conventional Hydroelectric,HY,S,X,X,0.80,0.90,0.70,0.70,0.10,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
12401,10066,GEN2,Conventional Hydroelectric,HY,S,X,X,0.80,0.90,0.70,0.70,0.10,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
12401,10066,GEN3,Conventional Hydroelectric,HY,S,X,X,0.80,0.90,0.70,0.70,0.10,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
12401,10066,GEN4,Conventional Hydroelectric,HY,S,X,X,0.80,0.90,0.70,0.70,0.10,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
12401,10066,GEN5,Conventional Hydroelectric,HY,S,X,X,0.80,0.90,0.70,0.70,0.10,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
12401,10066,GEN6,Conventional Hydroelectric,HY,S,X,X,0.80,0.90,0.70,0.70,0.10,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
12401,10066,GEN7,Conventional Hydroelectric,HY,S,X,X,2.40,0.90,2.20,2.20,0.10,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
5164,10070,GEN1,Conventional Hydroelectric,HY,S,X,X,3.10,0.88,3.10,3.10,0.40,N,OP,X,,,N,X,WAT,,,,,,,,,,1H
56217,10071,GEN1,Conventional Steam Coal,ST,W,X,X,57.40,0.85,57.50,57.50,25.00,N,OS,X,5,2016,N,X,BIT,,,,,,BIT,,,,12H
56217,10071,GEN2,Conventional Steam Coal,ST,W,X,X,57.40,0.85,57.50,57.50,25.00,N,OS,X,5,2016,N,X,BIT,,,,,,BIT,,,,12H
55727,10072,GEN1,Other Gases,ST,S,X,X,20.00,1.00,18.80,18.80,5.00,N,OP,X,,,N,X,OG,NG,,,,,NG,,,,12H
59191,10074,GEN1,Wood/Wood Waste Biomass,ST,S,X,X,20.00,0.90,20.00,20.00,15.00,N,OS,X,,,Y,T,BLQ,NG,,,,,NG,,,,12H
12647,10075,GEN1,Conventional Steam Coal,ST,S,X,X,84.00,0.90,79.00,79.00,32.00,N,OP,X,,,N,X,SUB,DFO,BIT,,,,DFO,,,,OVER
12647,10075,GEN2,Conventional Steam Coal,ST,S,X,X,84.00,0.90,75.90,75.90,32.00,N,OP,X,,,N,X,SUB,DFO,BIT,,,,DFO,,,,OVER
5068,10081,GEN1,Conventional Hydroelectric,HY,S,X,X,1.00,0.90,1.00,1.00,0.50,N,OP,X,,,N,X,WAT,,,,,,,,,,1H
11217,10090,GEN1,Municipal Solid Waste,ST,J,X,X,12.00,0.90,10.00,10.00,3.00,N,OP,X,,,N,X,MSW,NG,,,,,NG,,,,OVER
11217,10091,G2,Other Waste Biomass,CT,S,X,Y,9.90,0.90,8.00,9.00,5.00,N,OP,X,,,Y,T,OBG,NG,,,,,,,,,1H
11217,10091,G3,Other Waste Biomass,CT,S,X,Y,9.90,0.90,8.00,9.00,5.00,N,OP,X,,,Y,T,OBG,NG,,,,,,,,,1H
11217,10091,GEN1,Other Waste Biomass,CT,S,X,Y,9.90,0.90,8.00,9.00,5.00,N,OP,X,,,Y,T,OBG,NG,,,,,,,,,1H
11217,10091,GEN4,Other Waste Biomass,CA,S,N,X,8.70,0.90,7.40,8.20,2.00,N,OP,X,,,Y,T,OBG,,,,,,,,,,12H
58553,10093,GEN1,Petroleum Liquids,GT,S,X,X,20.00,0.80,20.00,20.00,5.00,N,OP,X,,,Y,T,WO,DFO,JF,,,,,,,,12H
50160,10099,GEN1,Natural Gas Fired Combined Cycle,CT,W,X,N,92.10,0.90,117.30,117.30,105.00,N,OP,X,,,N,X,NG,DFO,,,,,,,,,12H
50160,10099,GEN2,Natural Gas Fired Combined Cycle,CA,W,Y,X,42.40,0.85,,,,N,OP,X,,,N,X,NG,DFO,,,,,,,,,12H
6636,10108,GEN1,Petroleum Liquids,IC,S,X,X,0.50,0.80,0.50,0.50,0.20,N,SB,N,,,Y,T,DFO,,,,,,,,,,10M
6636,10108,GEN2,Petroleum Liquids,IC,S,X,X,0.50,0.80,0.50,0.50,0.20,N,SB,N,,,Y,T,DFO,,,,,,,,,,10M
6636,10108,GEN3,Petroleum Liquids,IC,S,X,X,0.70,0.80,0.70,0.70,0.20,N,SB,N,,,Y,T,DFO,,,,,,,,,,10M
6636,10108,GEN4,Petroleum Liquids,IC,S,X,X,0.70,0.80,0.70,0.70,0.20,N,SB,N,,,Y,T,DFO,,,,,,,,,,10M
6636,10108,GEN5,Petroleum Liquids,IC,S,X,X,0.70,0.80,0.70,0.70,0.20,N,SB,N,,,Y,T,DFO,,,,,,,,,,10M
6636,10108,GEN6,Petroleum Liquids,IC,S,X,X,0.70,0.80,0.70,0.70,0.20,N,OS,X,,,Y,T,DFO,,,,,,,,,,10M
6636,10108,GEN8,Natural Gas Fired Combustion Turbine,GT,S,X,X,5.00,0.80,3.80,5.00,1.20,N,OP,X,,,Y,T,NG,,,,,,,,,,1H
57280,10109,1,Conventional Hydroelectric,HY,S,X,X,1.50,0.90,0.60,0.50,0.30,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
57280,10109,2,Conventional Hydroelectric,HY,S,X,X,0.20,0.90,0.20,0.20,0.20,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
15743,10110,GEN1,Natural Gas Fired Combustion Turbine,GT,S,X,X,6.00,0.80,5.50,5.90,0.50,N,OP,X,,,Y,T,NG,,,,,,,,,,12H
7199,10113,GEN1,Conventional Steam Coal,ST,S,X,X,88.40,0.85,80.00,80.00,50.00,N,OP,X,,,Y,T,WC,DFO,,,,,DFO,,,,OVER
7726,10115,GEN1,Natural Gas Fired Combustion Turbine,GT,S,X,X,0.80,0.80,0.80,0.80,0.80,N,OP,X,5,2016,Y,T,NG,,,,,,,,,,1H
7726,10115,GEN2,Natural Gas Fired Combustion Turbine,GT,S,X,X,0.80,0.80,0.80,0.80,0.80,N,OP,X,5,2016,Y,T,NG,,,,,,,,,,1H
9357,10116,05,Conventional Hydroelectric,HY,S,X,X,3.40,0.90,1.80,2.70,0.40,N,OP,X,,,N,X,WAT,,,,,,,,,,1H
8181,10118,GEN3,Municipal Solid Waste,ST,S,X,X,24.10,1.00,20.80,21.80,7.00,N,OP,X,,,Y,T,MSW,NG,,,,,NG,,,,12H
8486,10120,GEN5,Wood/Wood Waste Biomass,ST,S,X,X,7.10,1.00,7.10,7.10,1.00,N,OP,X,,,Y,T,WDS,NG,OBL,RFO,,,WDS,NG,,,12H
8596,10121,GEN1,Conventional Hydroelectric,HY,S,X,X,1.40,1.00,1.40,1.40,0.10,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
59069,10122,02,Natural Gas Fired Combustion Turbine,GT,S,X,X,5.00,0.90,4.10,4.10,2.00,N,OP,X,,,Y,T,NG,DFO,,,,,,,,,1H
8701,10123,TG01,Natural Gas Fired Combustion Turbine,GT,S,X,X,5.30,0.90,4.10,5.30,2.80,N,OP,X,,,Y,T,NG,DFO,,,,,NG,,,,1H
8701,10123,TG03,Natural Gas Fired Combustion Turbine,GT,S,X,X,5.30,0.90,4.10,5.30,2.80,N,OP,X,,,Y,T,NG,DFO,,,,,NG,,,,1H
59136,10124,HY1,Conventional Hydroelectric,HY,S,X,X,0.50,1.00,0.30,0.30,0.10,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
59136,10124,HY2,Conventional Hydroelectric,HY,S,X,X,0.50,1.00,0.30,0.30,0.10,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
8758,10125,1,Natural Gas Internal Combustion Engine,IC,S,X,X,0.80,0.80,0.80,0.80,0.10,N,OP,X,,,Y,T,NG,,,,,,,,,,10M
8758,10125,2,Natural Gas Internal Combustion Engine,IC,S,X,X,0.80,0.80,0.80,0.80,0.10,N,OP,X,,,Y,T,NG,,,,,,,,,,10M
8758,10125,3,Petroleum Liquids,IC,S,X,X,0.80,0.80,0.80,0.80,0.10,N,SB,N,,,Y,T,DFO,,,,,,,,,,10M
8758,10125,4,Petroleum Liquids,IC,S,X,X,0.80,0.80,0.80,0.80,0.10,N,SB,N,,,Y,T,DFO,,,,,,,,,,10M
8758,10125,5,Natural Gas Internal Combustion Engine,IC,S,X,X,0.80,0.80,0.80,0.80,0.10,N,OP,X,,,Y,T,NG,,,,,,,,,,10M
8758,10125,6,Natural Gas Internal Combustion Engine,IC,S,X,X,0.40,0.80,0.40,0.40,0.10,N,SB,N,,,Y,T,NG,,,,,,,,,,10M
8787,10128,GEN1,Conventional Hydroelectric,HY,S,X,X,1.00,1.00,0.20,0.70,0.20,N,OP,X,,,N,X,WAT,,,,,,,,,,1H
8787,10128,GEN2,Conventional Hydroelectric,HY,S,X,X,1.00,1.00,0.20,0.70,0.20,N,OP,X,,,N,X,WAT,,,,,,,,,,1H
9335,10129,GEN1,Natural Gas Internal Combustion Engine,IC,S,X,X,6.10,0.90,6.00,6.00,0.50,N,OP,X,,,Y,T,NG,DFO,,,,,DFO,,,,10M
9335,10129,GEN2,Natural Gas Internal Combustion Engine,IC,S,X,X,6.10,0.90,6.00,6.00,0.50,N,OP,X,,,Y,T,NG,DFO,,,,,DFO,,,,10M
9335,10129,GEN3,Natural Gas Internal Combustion Engine,IC,S,X,X,6.10,0.90,6.00,6.00,0.50,N,OP,X,,,Y,T,NG,DFO,,,,,DFO,,,,10M
9335,10129,GEN4,Natural Gas Internal Combustion Engine,IC,S,X,X,6.10,0.90,6.00,6.00,0.50,N,OP,X,,,Y,T,NG,DFO,,,,,DFO,,,,10M
9093,10137,GEN1,Conventional Hydroelectric,HY,S,X,X,2.50,1.00,2.40,2.30,0.10,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
9093,10137,GEN2,Conventional Hydroelectric,HY,S,X,X,0.50,1.00,0.50,0.50,0.10,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
9370,10138,1,Conventional Hydroelectric,HY,S,X,X,2.00,0.95,2.00,,0.20,N,OP,X,,,N,X,WAT,,,,,,,,,,1H
9439,10139,GEN1,Conventional Hydroelectric,HY,S,X,X,5.90,0.95,5.90,5.90,0.50,N,OP,X,,,N,X,WAT,,,,,,,,,,1H
9439,10139,GEN2,Conventional Hydroelectric,HY,S,X,X,5.90,0.95,5.90,5.90,0.50,N,OP,X,,,N,X,WAT,,,,,,,,,,1H
1751,10140,GEN1,Conventional Hydroelectric,HY,S,X,X,2.60,1.00,2.60,2.60,0.20,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
9379,10143,COLV,Conventional Steam Coal,ST,W,X,X,118.00,0.99,110.00,110.00,77.00,N,OP,X,,,N,X,WC,PG,,,,,PG,,,,OVER
17164,10144,GEN4,Wood/Wood Waste Biomass,ST,S,X,X,19.20,0.85,17.50,16.90,1.00,N,OP,X,,,Y,T,WDS,,,,,,,,,,12H
1951,10148,GEN1,Natural Gas Steam Turbine,ST,S,X,X,20.00,0.90,18.00,18.00,6.00,N,OP,X,7,2024,N,X,NG,,,,,,NG,,,,OVER
1951,10148,GEN3,Natural Gas Steam Turbine,ST,S,X,X,20.00,0.90,18.00,18.00,6.00,N,OS,X,7,2024,N,X,NG,,,,,,NG,,,,OVER
49967,10149,GEN1,Natural Gas Steam Turbine,ST,S,X,X,7.50,0.80,6.80,7.20,1.00,N,OP,X,,,Y,T,NG,BIT,WDS,,,,NG,,,,12H
563,10151,GEN1,Conventional Steam Coal,ST,S,X,X,95.70,1.00,80.00,80.00,32.00,N,OP,X,,,N,X,WC,NG,BIT,TDF,PC,,NG,,,,OVER
503,10152,L-1,Conventional Hydroelectric,HY,S,X,X,0.70,1.00,0.70,0.70,0.20,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
503,10152,L-2,Conventional Hydroelectric,HY,S,X,X,0.70,1.00,0.70,0.70,0.20,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
503,10152,L-4,Conventional Hydroelectric,HY,S,X,X,0.70,1.00,0.70,0.70,0.20,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
503,10152,L-5,Conventional Hydroelectric,HY,S,X,X,0.70,1.00,0.70,0.70,0.20,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
54769,10154,GEN1,Natural Gas Fired Combustion Turbine,GT,S,X,X,41.00,0.85,30.00,38.00,29.00,N,OP,X,,,Y,T,NG,,,,,,,,,,12H
756,10155,1,Conventional Hydroelectric,HY,S,X,X,2.90,0.99,2.90,2.90,0.30,N,OP,X,,,N,X,WAT,,,,,,,,,,12H
20323,10156,GEN2,Natural Gas Fired Combined Cycle,CA,J,N,X,10.00,0.90,6.00,6.50,1.50,N,OP,X,,,Y,T,NG,,,,,,,,,,12H
20323,10156,GEN3,Natural Gas Fired Combustion Turbine,GT,J,X,X,22.30,0.90,21.90,22.30,14.00,N,OP,X,,,N,X,NG,,,,,,,,,,1H
20323,10156,GEN4,Natural Gas Fired Combined Cycle,CT,J,X,N,50.30,0.85,45.00,50.30,1.50,N,OP,X,,,Y,T,NG,,,,,,,,,,12H
5093,10162,WWHI,Conventional Hydroelectric,HY,S,X,X,1.30,0.90,1.30,1.30,0.80,N,SB,Y,,,N,X,WAT,,,,,,,,,,1H
54705,10167,GEN1,Petroleum Coke,ST,S,X,X,7.60,1.00,7.60,7.60,1.00,N,OP,X,,,Y,B,PC,,,,,,NG,OG,,,OVER
3084,10169,GEN1,Natural Gas Fired Combined Cycle,CT,J,X,N,45.30,1.00,41.30,41.10,10.00,N,OP,X,,,Y,T,NG,,,,,,,,,,12H
3084,10169,GEN2,Natural Gas Fired Combined Cycle,CA,J,N,X,10.50,1.00,8.00,8.10,3.00,N,OP,X,,,Y,T,NG,,,,,,,,,,12H
782,10173,T-1,Conventional Hydroelectric,HY,W,X,X,4.30,1.00,1.00,2.00,0.10,N,OP,X,,,N,X,WAT,,,,,,,,,,10M
3476,10175,0799,Petroleum Liquids,IC,S,X,X,2.00,0.80,2.00,2.00,0.20,N,SB,N,,,N,X,DFO,,,,,,,,,,10M
3476,10175,1711,Natural Gas Fired Combustion Turbine,GT,S,X,X,3.50,0.80,3.50,3.50,2.00,N,OP,X,,,Y,T,NG,,,,,,,,,,10M
3476,10175,5083,Petroleum Liquids,IC,S,X,X,1.50,0.80,1.50,1.50,0.10,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
3476,10175,5084,Petroleum Liquids,IC,S,X,X,1.50,0.80,1.50,1.50,0.10,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
3476,10175,5085,Petroleum Liquids,IC,S,X,X,1.50,0.80,1.50,1.50,0.10,N,OP,X,,,N,X,DFO,,,,,,,,,,10M
11724,10176,NO.6,Petroleum Liquids,GT,S,X,X,69.00,0.90,50.00,68.00,5.00,N,OP,X,,,N,X,KER,,,,,,KER,,,,10M
19068,10180,1,Other Waste Biomass,IC,W,X,X,2.00,0.85,1.20,1.20,0.60,N,OA,X,,,Y,T,OBG,,,,,,,,,,12H
19068,10180,2,Other Waste Biomass,IC,W,X,X,2.00,0.85,1.20,1.20,0.60,N,OA,X,,,Y,T,OBG,,,,,,,,,,12H
19068,10180,3,Other Waste Biomass,IC,W,X,X,2.00,0.85,1.20,1.20,0.60,N,SB,Y,,,Y,T,OBG,,,,,,,,,,12H
19068,10180,4,Other Waste Biomass,IC,W,X,X,2.00,0.85,1.20,1.20,0.60,N,SB,Y,,,Y,T,OBG,,,,,,,,,,12H
19068,10180,5,Other Waste Biomass,GT,W,X,X,3.50,0.95,2.50,3.10,0.60,N,OP,X,,,Y,T,OBG,NG,,,,,PG,,,,12H
