Utility ID,Utility Name,Plant Code,Plant Name,Street Address,City,State,Zip,County,Latitude,Longitude,NERC Region,Balancing Authority Code,Balancing Authority Name,Name of Water Source,Primary Purpose (NAICS Code),Regulatory Status,Sector,Sector Name,Net Metering (for facilities with solar or wind generation),FERC Cogeneration Status,FERC Cogeneration Docket Number,FERC Small Power Producer Status,FERC Small Power Producer Docket Number,FERC Exempt Wholesale Generator Status,FERC Exempt Wholesale Generator Docket Number,Ash Impoundment?,Ash Impoundment Lined?,Ash Impoundment Status,Transmission or Distribution System Owner,Transmission or Distribution System Owner ID,Transmission or Distribution System Owner State,Grid Voltage (kV),Grid Voltage 2 (kV),Grid Voltage 3 (kV),Natural Gas Pipeline Name
3046,Duke Energy Progress - (NC),2713,L V Sutton Steam,801 Sutton Stream Plant Road,Wilmington,NC,28401,New Hanover,34.283056,-77.985278,SERC,CPLE,Progress Energy Carolinas - EAST,Sutton Lake (Catfish Creek),22,RE,1,Electric Utility,,N,,N,,N,,Y,N,OS,Duke Energy Progress - (NC),3046,NC,230.00,,,
3046,Duke Energy Progress - (NC),58697,L V Sutton Combined Cycle,801 Sutton Stream Plant Road,Wilmington,NC,28401,New Hanover,34.283056,-77.985278,SERC,CPLE,Progress Energy Carolinas - EAST,Sutton Lake (Catfish Creek),22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Duke Energy Progress - (NC),3046,NC,230.00,,,Piedmont Natural Gas
59971,Kenansville Solar 2 LLC,58803,Kenansville Solar 2 LLC,120 NC 24 and 50 Highway,Kenansville,NC,28349,Duplin,34.957778,-77.981667,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,QF12-417-001 QF12-417-000,N,,,X,,Duke Energy Carolinas LLC,5416,NC,23.00,,,
56183,SunE NC Progress 1 LLC,56938,SunEdison LV Sutton Plant Site,801 Sutton Steam Plant Road,Wilmington,NC,28401,NEW HANOVER,34.286700,-77.981400,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,X,N,,Y,09-124-000 09-124-001,N,,N,X,,Duke Energy Progress - (NC),3046,NC,23.90,,,
59462,Heelstone Energy Holdings LLC,58840,Kenansville Solar Farm LLC,328 Bowdens Road,Kenansville,NC,28349,Duplin,34.970000,-77.976111,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,QF12-417-001,N,,,X,,Duke Energy Carolinas LLC,5416,NC,23.00,,,
58658,Sunlight Partners,60171,Clayton Solar,1387 Old Bailey Hwy,Nashville,NC,27856,Nash,35.956326,-77.972385,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,N,Y,QF-341-000,Y,QF-15-341-000,N,,,,,Duke Energy Progress - (NC),3046,NC,,,,
19876,Virginia Electric & Power Co,60319,Whitehouse Solar Farm,655 Chalk Level Road,Louisa,VA,23093,Louisa,38.023000,-77.972000,SERC,PJM,PJM Interconnection LLC,,22,RE,1,Electric Utility,,N,,N,,N,,,,,Virginia Electric & Power Co,19876,VA,34.50,,,
59904,Sun Devil Solar LLC,59505,Sun Devil Solar,US Highway 158,Littleton,NC,27850,Warren,36.432000,-77.970300,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,N,N,,N,,N,,N,X,,Duke Energy Progress - (NC),3046,NC,22.86,,,
59150,Rose Hill Solar LLC,59375,Rose Hill,1315 West Charity Rd,Rose Hill,NC,28458,Duplin,34.823889,-77.969722,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,,N,,Y,12.288.001,N,,,X,,Duke Energy Progress - (NC),3046,NC,22.86,,,
59153,FLS Solar 80 LLC,59377,Town of Cary,4900 West Lake Road,Apex,NC,28340,Duplin,34.823889,-77.969722,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,,N,,Y,12.92.000,N,,,X,,Duke Energy Progress - (NC),3046,NC,22.86,,,
60072,Willard Solar LLC,60287,Willard Solar,455 Church St,Willard,NC,28478,Pender,34.702490,-77.969700,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,16-408-000,N,,,,,Duke Energy Progress - (NC),3046,NC,,,,
58909,Fremont Farm LLC,59103,Fremont Farm,492 Ballance Rd,Fremont,NC,27830,Wayne,35.531944,-77.969167,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,,N,,Y,SP-2923,N,,,X,,Duke Energy Progress - (NC),3046,NC,,,,
58477,O2energies Inc.,58491,Sandy Cross Solar LLC,2999 Lewis Road,Elm City,NC,27822,Nash,35.868333,-77.954167,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,N,N,,Y,QF11493000,N,,N,X,,Duke Energy Progress - (NC),3046,NC,12.47,,,
19876,Virginia Electric & Power Co,60316,Scott Solar Farm,4325 Old Buckingham Road,Powhatan,VA,23139,Powhatan,37.523000,-77.934000,SERC,PJM,PJM Interconnection LLC,,22,RE,1,Electric Utility,,N,,N,,N,,,,,Virginia Electric & Power Co,19876,VA,34.50,,,
58658,Sunlight Partners,60162,Wilfork Solar,361 Daw Pate Rd,Goldsboro,NC,27534,Wayne,35.432566,-77.933517,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,QF15-361-000,N,,,,,Duke Energy Progress - (NC),3046,NC,,,,
59247,Bearford Solar II LLC,59488,Bearford Solar II,478 Old Savannah Road,Burgaw,NC,28425,Pender,34.611944,-77.928889,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,14-582,N,,N,X,,Duke Energy Carolinas LLC,5416,NC,22.80,,,
59444,Innovative Solar 38 LLC,59674,Innovative Solar 38,500 Red Hill Rd,Mt Olive,NC,28365,Duplin,35.075047,-77.926108,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,X,N,,Y,14-134-001,N,,N,,,Duke Energy Carolinas LLC,5416,NC,115.00,,,
59308,Bearford Farm LLC,59567,Bearford Farm Solar Project,4155 U.S. 117,Willard,NC,28478,Pender,34.610000,-77.924167,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,X,,Duke Energy Progress - (NC),3046,NC,22.86,,,
58658,Sunlight Partners,60178,Cash Solar,4781 Loop Rd,Nashville,NC,27856,Nash,36.028180,-77.923306,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,QF15-335-000,N,,,,,Duke Energy Progress - (NC),3046,NC,,,,
59927,PE Hydro Generation LLC,6544,Dam No. 5 Hydro Station,--,Hedgesville,WV,25400,Berkeley,39.605000,-77.923055,RFC,PJM,PJM Interconnection LLC,Potomac River,22,NR,2,IPP Non-CHP,,N,,N,,Y,EG14-4,N,X,,West Penn Power Company,20387,PA,34.50,,,
18065,Smithfield Farmland Corp-Wilson,56035,Smithfield Farmland Corp-Wilson,2401 Wilco Blvd,Wilson,NC,27893,WILSON,35.694344,-77.919190,SERC,CPLE,Progress Energy Carolinas - EAST,Municipality,22,NR,3,IPP CHP,,Y,QF12-164-000,N,,N,,,X,,City of Wilson,20785,NC,12.50,,,
58658,Sunlight Partners,60167,Carter Solar,2771 Bumpy Ln,Battleboro,NC,27809,Nash,36.045891,-77.894272,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,QF15-336-000,N,,,,,Duke Energy Progress - (NC),3046,NC,,,,
60069,Jester Solar LLC,60290,Jester Solar,Millers Chapel Rd,Goldsborro,NC,27534,Wayne,35.361180,-77.886100,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,16-111-000,N,,,,,Duke Energy Progress - (NC),3046,NC,,,,
59392,Upchurch Solar Center LLC,58812,Upchurch Solar Center LLC,4468 Upchurch Road,Elm City,NC,27822,Wilson,35.781944,-77.883889,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,,N,,Y,QF13-169-000,N,,,X,,City of Wilson,20785,NC,15.00,,,
59462,Heelstone Energy Holdings LLC,59761,Van Slyke Solar Center LLC,4141 Van Slyke Road,Elm City,NC,27822,Wilson,35.776992,-77.880517,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,X,N,,Y,13-170-000,N,,N,,,Duke Energy Progress - (NC),3046,NC,12.47,,,
58695,Coronal Development Services,59161,Lake Solar Center LLC,5452 Lake Wilson Road,Elm City,NC,27822,Wilson,35.803889,-77.873889,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,,N,,Y,14-37-000,N,,,X,,Duke Energy Progress - (NC),3046,NC,23.00,,,
58328,Wilson Farm 1 LLC,58342,Wilson Farm 1,494 Parker St,Elm City,NC,27822,Wilson,35.803611,-77.873611,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,,N,,Y,12-400-000,N,,,X,,Duke Energy Progress - (NC),3046,NC,22.86,,,
58159,Penn State University,58194,West Campus Steam Plant,Burrows Road,University Park,PA,16802,Centre,40.792778,-77.864722,RFC,PJM,PJM Interconnection LLC,campus water,611,NR,5,Commercial CHP,,N,,N,,N,,N,X,,West Penn Power Company,20387,PA,12.47,,,Columbia Transmission
54889,Carlyle/Riverstone Renewable Energy,10381,Coastal Carolina Clean Power,1838 NC 11 & 903,Kenansville,NC,28349,Duplin,35.021700,-77.858300,SERC,CPLE,Progress Energy Carolinas - EAST,Well,22,NR,3,IPP CHP,,Y,83-263-000,N,,N,,N,X,,Duke Energy Progress - (NC),3046,NC,115.00,,,
59331,Woodland Church Farm LLC,59586,Woodland Church Farm,273 Woodland Church Road,Albertson,NC,28508,Duplin,35.058333,-77.853611,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,,N,,Y,14-429-000,N,,N,X,,Duke Energy Progress - (NC),3046,NC,22.86,,,
58658,Sunlight Partners,60169,Icarus Solar,1725 N. Beston Rd,Goldsboro,NC,27534,Wayne,35.369459,-77.853381,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,QF15-346-000,N,,,,,Duke Energy Carolinas LLC,5416,NC,,,,
58993,East Wayne Solar LLC,59189,East Wayne Solar LLC,111 True Vine Rd,Goldsboro,NC,27534,Wayne,35.441667,-77.850000,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,,N,,Y,13-95-000,N,,,X,,Duke Energy Progress - (NC),3046,NC,22.86,,,
58970,Ecoplexus Inc,59158,Langley PV1,6208 East Langley Rd,Elm City,NC,27822,Wilson,35.801944,-77.848889,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,,N,,Y,QF14-375,N,,,X,,Duke Energy Progress - (NC),3046,NC,23.00,,,
58159,Penn State University,58195,East Campus Steam Plant,Porter Rd.,University Park,PA,16802,Centre,40.809167,-77.847500,RFC,PJM,PJM Interconnection LLC,,611,NR,5,Commercial CHP,,N,,N,,N,,N,X,,West Penn Power Company,20387,PA,12.47,,,Columbia Transmission
3046,Duke Energy Progress - (NC),59164,Elm City Solar Facility,4616 Haynes Rd,Elm City,NC,27822,Wilson,35.781111,-77.846944,SERC,CPLE,Progress Energy Carolinas - EAST,,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Duke Energy Progress - (NC),3046,NC,115.00,,,
58674,Sonne One LLC,58782,Sonne One,North of Highway 13 and East o,Goldsboro,NC,27530,Wayne,35.437222,-77.833611,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,__14-306-000,N,,,X,,Duke Energy Carolinas LLC,5416,NC,23.00,,,
58324,Moorings Farm LLC,58338,Moorings Farm,U.S. 70 & Piney Grove Church R,New Hope,NC,28551,Wayne,35.305833,-77.829167,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,,N,,Y,12-379-000,N,,,X,,Duke Energy Progress - (NC),3046,NC,22.86,,,
59927,PE Hydro Generation LLC,6543,Dam No. 4 Hydro Station,--,Shepherdstown,WV,25400,Jefferson,39.493056,-77.826944,RFC,PJM,PJM Interconnection LLC,Potomac River,22,NR,2,IPP Non-CHP,,N,,N,,Y,EG14-4,N,X,,West Penn Power Company,20387,PA,34.50,,,
23279,Allegheny Energy Supply Co LLC,1570,FirstEnergy R Paul Smith Power Station,PO Box 168,Williamsport,MD,21795,WASHINGTON,39.595000,-77.826940,RFC,PJM,PJM Interconnection LLC,Potomac River,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,X,,West Penn Power Co,20387,PA,138.00,,,
59407,FLS Solar 230 (Warren),59646,FLS Solar 230 (Warren),2781 N NC 11 and 903 Highway,Albertson,NC,28508,Duplin,35.016111,-77.821944,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,X,N,,Y,13-563-000,Y,13-563-000,N,,,Duke Energy Progress - (NC),3046,NC,22.86,,,
59674,Albertson Solar LLC,59901,Albertson Solar LLC,141 Coysmith Road,Chocowinity,NC,28508,Duplin,35.093021,-77.812667,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,,N,,Y,QF 14-637-000,N,,N,,,Duke Energy Progress - (NC),3046,NC,34.50,,,
19876,Virginia Electric & Power Co,2756,Gaston,2369 Jack Brown Road,Roanoke Rapids,NC,27870,Halifax,36.499147,-77.811543,SERC,PJM,PJM Interconnection LLC,Roanoke River,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Virginia Electric & Power Co,19876,NC,232.00,,,
55938,Industrial Power Generating Company LLC,56682,Brunswick Landfill Gas,107 Mallard Crossing Rd,Lawrenceville,VA,23868,Brunswick,36.763900,-77.810800,SERC,PJM,PJM Interconnection LLC,Wells,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,X,,Virginia Electric & Power Co,19876,VA,34.50,,,
59389,Boseman Center Solar LLC,58807,Boseman Solar Center LLC,Gold Rock Road,Rocky Mount,NC,27804,Nash,36.008056,-77.810000,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,,N,,Y,QF13-166-000,N,,,X,,Duke Energy Progress - (NC),3046,NC,12.47,,,
59245,Lanier Solar,59486,Lanier Solar,Jackson Store Road,Beulaville,NC,28518,Duplin,34.898889,-77.808889,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,14-581,N,,,X,,Duke Energy Carolinas LLC,5416,NC,22.90,,,
55876,Capitol Broadcasting Company Inc,50468,Rocky Mount Mill,1151 Falls Raod,Rocky Mount,NC,27804,Nash,35.960058,-77.802435,SERC,CPLE,Progress Energy Carolinas - EAST,Tar River,314,NR,6,Industrial Non-CHP,,N,,N,,N,,N,X,,Duke Energy Progress - (NC),3046,NC,575.00,,,
54842,WM Renewable Energy LLC,50565,Monroe Livingston Gas Recovery,1241 South Road,Scottville,NY,14546,Monroe,42.990300,-77.801100,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,,N,,Y,86-830-000,N,,N,X,,Niagara Mohawk Power Corp.,13573,NY,35.00,,,
19876,Virginia Electric & Power Co,6168,North Anna,P.O. Box 402 End of Rt. 700,Mineral,VA,23117,Louisa,38.060000,-77.789700,SERC,PJM,PJM Interconnection LLC,North Anna River,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Virginia Electric & Power Co,19876,VA,500.00,,,
55938,Industrial Power Generating Company LLC,56687,Mountain View,5074 Buchanan Trail West,Greencastle,PA,17225,Franklin,39.801400,-77.788300,RFC,PJM,PJM Interconnection LLC,Municipality,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,X,,PPL Electric Utilities Corp,14715,PA,34.50,,,
59927,PE Hydro Generation LLC,6546,Millville Hydro Station,--,Millville,WV,25400,Jefferson,39.273056,-77.784444,RFC,PJM,PJM Interconnection LLC,Shenandoah River,22,NR,2,IPP Non-CHP,,N,,N,,Y,EG14-4,N,X,,West Penn Power Company,20387,PA,34.50,,,
58724,Castalia Solar LLC,58849,Castalia Solar,10677 N Carolina 58,Castalia,NC,27816,Nash,36.000000,-77.783333,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,,N,,Y,QF13-117-000,N,,,X,,Duke Energy Progress - (NC),3046,NC,22.86,,,
58876,Beulaville Solar LLC,59039,Beulaville,166 Little Bubbles Ln,Beulaville,NC,28518,Duplin,34.900000,-77.780000,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,12416001,N,,,X,,Duke Energy Carolinas LLC,5416,NC,22.86,,,
19876,Virginia Electric & Power Co,59685,Remington Solar Facility,11870 Lucky Hill Road,Remington,VA,22734,Fauquier,38.548333,-77.776389,SERC,PJM,PJM Interconnection LLC,,22,RE,1,Electric Utility,X,N,,N,,N,,N,,,Virginia Electric & Power Co,19876,VA,34.50,,,
59462,Heelstone Energy Holdings LLC,60135,Cedar Solar LLC,1194 S. NC 41/111 Hwy,Beaulaville,NC,28518,Duplin,34.915767,-77.775743,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,14-221-001,N,,,,,Duke Energy Progress - (NC),3046,NC,23.00,,,
19876,Virginia Electric & Power Co,7838,Remington,12025 Lucky Hill Road,Remington,VA,22734,Fauquier,38.544200,-77.771400,SERC,PJM,PJM Interconnection LLC,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Virginia Electric & Power Co,19876,VA,230.00,,,Transco
40229,Old Dominion Electric Coop,7836,Marsh Run Generation Facility,12109 Lucky Hill Road,Remington,VA,22734,Fauquier,38.528300,-77.768100,SERC,PJM,PJM Interconnection LLC,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Virginia Electric & Power Co,19876,VA,230.00,,,Transco wholly owned by Williams Partners L.P.
59638,SolNCPower5 LLC,59857,SoINCPower5 LLC,662 W. Battleboro Avenue,Battleboro,NC,27809,Nash,36.052801,-77.762458,SERC,PJM,PJM Interconnection LLC,,22,NR,2,IPP Non-CHP,N,N,,Y,15-217-000,N,,N,,,Virginia Electric & Power Co,19876,NC,34.50,,,
60157,Battleboro Farm LLC,60369,Battleboro Farm,752 West Battleboro Ave,South Whitakers,NC,27809,Nash,36.058640,-77.760770,SERC,PJM,PJM Interconnection LLC,,22,NR,2,IPP Non-CHP,,N,,Y,SP-3284,N,,,,,Virginia Electric & Power Co,19876,NC,12.47,,,
55739,Edgecombe Operating Services LLC,10384,Edgecombe Genco LLC,6358 Old Battleboro Rd. 27809,Battleboro,NC,27809,Edgecombe,36.037318,-77.753345,SERC,PJM,PJM Interconnection LLC,Municipality,22,NR,3,IPP CHP,,Y,89-184,N,,N,,N,X,,Virginia Electric & Power Co,19876,NC,230.00,,,
50152,Fauquier Landfill Gas LLC,56318,Fauquier Landfill Gas,6438 College Ave,Warrenton,VA,20187,FAUQUIER,38.500000,-77.750000,SERC,PJM,PJM Interconnection LLC,,22,NR,2,IPP Non-CHP,,N,,N,,Y,04-472-000,N,X,,Virginia Electric & Power Co,19876,VA,34.50,,,
59997,Customized Energy Solutions,60214,ESS Wesel,Ridge Avenue,Hagerstown,MD,21740,Washington,39.638034,-77.737083,RFC,PJM,PJM Interconnection LLC,,22,NR,2,IPP Non-CHP,,N,,N,,N,,,,,Hagerstown Light Department,7908,MD,34.50,,,
59261,Colonial Eagle Solar LLC,59526,Whitakers,16080-16240 Watsonseed Road,Whitakers,NC,27891,Nash,36.127222,-77.734444,SERC,PJM,PJM Interconnection LLC,,22,NR,2,IPP Non-CHP,,N,,Y,pending,N,,N,X,,Virginia Electric & Power Co,19876,NC,34.50,,,
57365,Consolidated Edison Solutions Inc,60029,CES VMT Solar,13302 Pennsylvania Avenue,Hagerstown,MD,21742,Washington,39.680865,-77.727117,NPCC,PJM,PJM Interconnection LLC,,22,NR,2,IPP Non-CHP,Y,N,,N,,N,,,,,Potomac Electric Power Co,15270,MD,34.50,,,
60237,Whitakers Farm LLC,60438,Whitakers Farm (Fisher Rd),12300 Fisher Road,Whitakers,NC,27891,Nash,36.115542,-77.725147,SERC,PJM,PJM Interconnection LLC,,22,NR,2,IPP Non-CHP,,N,,Y,QF 14-176,N,,,,,Virginia Electric & Power Co,19876,NC,34.50,,,
58970,Ecoplexus Inc,59153,Watson Seed Farm PV1,16825 Watson Seed Farm Rd,Whitakers,NC,27891,Nash,36.129722,-77.721389,SERC,PJM,PJM Interconnection LLC,,22,NR,2,IPP Non-CHP,,N,,Y,QF14-578-000,N,,,X,,Virginia Electric & Power Co,19876,NC,34.50,,,
59745,First Solar Asset Management,58408,Maryland Solar,18695 Roxbury Road,Hagerstown,MD,21746,Washington,39.563056,-77.720278,RFC,PJM,PJM Interconnection LLC,,22,NR,2,IPP Non-CHP,,N,,N,,N,,,X,,The Potomac Edison Company,15263,MD,34.50,,,
19876,Virginia Electric & Power Co,58260,Brunswick County Power Station,20100 Governor Harrison Parkwa,Freeman,VA,23856,Brunswick,36.765000,-77.713889,SERC,PJM,PJM Interconnection LLC,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Virginia Electric & Power Co,19876,VA,500.00,,,Transco
59439,Innovative Solar 54 LLC,59669,Innovative Solar 54,4778 NC Hwy 55,Kingston,NC,28504,Lenoir,35.213697,-77.712408,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,X,N,,Y,14-532-000,N,,N,,,Duke Energy Carolinas LLC,5416,NC,230.00,,,
59997,Customized Energy Solutions,60213,NA 1(Hagerstown),1220 Kenly Avenue,Hagerstown,MD,21740,Washington,39.618890,-77.712118,RFC,PJM,PJM Interconnection LLC,,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,,,Hagerstown Light Department,7908,MD,34.50,,,
59369,HXOap Solar One LLC,58943,Halifax,460 Airport Road,Roanoke Rapids,NC,27879,Halifax,36.441944,-77.711389,SERC,PJM,PJM Interconnection LLC,,22,NR,2,IPP Non-CHP,,N,,Y,13-374,N,,N,X,,Virginia Electric & Power Co,19876,NC,34.50,13.20,,
59997,Customized Energy Solutions,60215,ESS Fairgrounds,590 Security Road,Hagerstown,MD,21740,Washington,39.646983,-77.704757,RFC,PJM,PJM Interconnection LLC,,22,NR,2,IPP Non-CHP,,N,,N,,N,,,,,Hagerstown Light Department,7908,MD,34.50,,,
58694,Argand Energy Solutions LLC,58801,Arba Solar LLC,3943 Hull Road,Snow Hill,NC,28580,Greene,35.396389,-77.703611,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,X,N,,Y,QF13-98-001 QF13-98-000,N,,,X,,Duke Energy Carolinas LLC,5416,NC,23.00,,,
59330,Wommack Farm LLC,59585,Wommack Farm,4001 Hwy 55 West,Kinston,NC,28504,Lenoir,35.209722,-77.687222,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,,N,,Y,14-177-000,N,,N,X,,Duke Energy Progress - (NC),3046,NC,22.86,,,
23279,Allegheny Energy Supply Co LLC,55654,FirstEnergy Chambersburg,--,Chambersburg,PA,17235,Franklin,39.866944,-77.685833,RFC,PJM,PJM Interconnection LLC,Municipality,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,X,,West Penn Power Company,20387,PA,138.00,,,texas Eastern
56237,QVC Inc,56966,QVC Inc,100 QVC Blvd,Rocky Mount,NC,27801,Edgecombe,35.922200,-77.673100,SERC,PJM,PJM Interconnection LLC,,22,NR,2,IPP Non-CHP,N,N,,Y,91-800-000,N,,N,X,,Edgecombe-Martin County E M C,5656,NC,12.00,,,
19876,Virginia Electric & Power Co,2758,Roanoke Rapids,100 Oakwood Avenue,Roanoke Rapids,NC,27870,Halifax,36.478900,-77.672200,SERC,PJM,PJM Interconnection LLC,Roanoke River,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Virginia Electric & Power Co,19876,NC,115.00,,,
3329,Borough of Chambersburg,55997,Orchard Park,1489 Sheffler Drive,Chambersburg,PA,17201,FRANKLIN,39.910900,-77.666700,RFC,PJM,PJM Interconnection LLC,Closed Loop - City Water,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Borough of Chambersburg,3329,PA,69.00,,,Borough of Chambersburg
58319,Lenoir Farm LLC,58333,Lenoir Farm,3200 Wheat Swamp Rd,Kinston,NC,28504,Lenoir,35.331667,-77.666389,SERC,CPLE,Progress Energy Carolinas - EAST,,22,NR,2,IPP Non-CHP,,N,,Y,QF12-402-000,N,,,X,,Duke Energy Progress - (NC),3046,NC,22.86,,,
55938,Industrial Power Generating Company LLC,56692,Rockville 1 & 2,2369 Lanier Rd,Rockville,VA,23146,GOOCHLAND,37.703600,-77.663900,SERC,PJM,PJM Interconnection LLC,Wells,22,NR,2,IPP Non-CHP,,N,,N,,N,,N,X,,Virginia Electric & Power Co,19876,VA,34.50,,,
58970,Ecoplexus Inc,59152,Thornton PV1,149 Thornton Lane,Snow Hill,NC,28580,Greene,35.395833,-77.661667,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,X,N,,Y,QF15-131-000,N,,N,X,,Duke Energy Carolinas LLC,5416,NC,23.00,,,
58658,Sunlight Partners,60139,Alexis Solar,3400 US 258 HWY,Kinston,NC,28504,Lenoir,35.327886,-77.660889,SERC,DUK,Duke Energy Carolinas,,22,NR,2,IPP Non-CHP,,N,,Y,15-331-000,N,,,,,Duke Energy Progress - (NC),3046,NC,,,,
16183,Rochester Gas & Electric Corp,2644,Rochester 9,Buffalo Rd.,Rochester,NY,14611,Monroe,43.151000,-77.660100,NPCC,NYIS,New York Independent System Operator,,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Rochester Gas & Electric Corporation,16183,NY,34.50,,,
19876,Virginia Electric & Power Co,50555,Rosemary Power Station,120 W. 12th Street,Roanoke Rapids,NC,27870,Halifax,36.451700,-77.659400,SERC,PJM,PJM Interconnection LLC,Municipality,22,RE,1,Electric Utility,,N,,N,,N,,N,X,,Virginia Electric & Power Co,19876,NC,230.00,,,Transco
58536,Smithfield-Farmland Packaged Food Group,58575,Smithfield Farmland Kinston,1780 Smithfield Way,Kinston,NC,28504,Lenoir,35.268333,-77.659167,SERC,CPLE,Progress Energy Carolinas - EAST,,311,NR,7,Industrial CHP,,N,,N,,N,,N,X,,City of Kinston - (NC),10345,NC,12.47,,,
3329,Borough of Chambersburg,7397,Falling Spring,160 North Second Street,Chambersburg,PA,17201,FRANKLIN,39.938900,-77.658300,RFC,PJM,PJM Interconnection LLC,Closed Loop - City Water,22,RE,1,Electric Utility,,N,,N,,N,,,X,,Borough of Chambersburg,3329,PA,69.00,,,Borough of Chambersburg
59403,Gaston Solar LLC,59642,Gaston Solar,374 Gus Smith Road,Gaston,NC,27832,Northampton,36.514722,-77.656111,SERC,PJM,PJM Interconnection LLC,,22,NR,2,IPP Non-CHP,X,N,,Y,14-45-000,N,,N,,,Virginia Electric & Power Co,19876,NC,34.50,,,
58970,Ecoplexus Inc,59516,American Legion PV 1,,Roanoke Rapids,NC,27870,Halifax,36.418333,-77.655833,SERC,PJM,PJM Interconnection LLC,,22,NR,2,IPP Non-CHP,,N,,Y,QF15-255,N,,N,X,,Virginia Electric & Power Co,19876,NC,34.50,,,
19876,Virginia Electric & Power Co,59913,Greensville County Power Station,Rogers Road,Emporia,VA,23847,Greensville,36.718236,-77.649559,SERC,PJM,PJM Interconnection LLC,Municipality,22,RE,1,Electric Utility,,N,,N,,N,,N,,,Virginia Electric & Power Co,19876,VA,500.00,,,Transco Virginia Southside Expansion Pipeline
